;8
#10000;2
#11050;1
-;7
/etext;1
11050txt;1
11050zip;1
1a;1
1b;1
1c;2
1d;1
1e;2
1e1;5
1e2;1
1e3;1
1e4;1
1e5;1
1e6;1
1e7;3
1e8;4
1e9;3
1f;1
1f1;1
1f2;1
1f3;4
1f4;1
1f5;1
1f6;1
20%;1
501c3;2
596-1887;1
64-6221541;1
a;2690
abandoned;2
abandoning;1
abbreviated;1
abbreviation;1
abetted;1
abide;2
abiding;1
ability;2
able;33
abnormally;2
abode;1
abolished;1
abominable;2
abominably;1
abomination;1
about;222
above;25
abroad;1
abruptly;3
abruzzi;1
absence;8
absent;1
absent-minded;2
absently;5
absolute;5
absolutely;10
absolution;4
absolution--and;1
absorb;1
absorbed;5
abstained;1
absurd;27
absurdity;1
absurdly;1
abyss;2
academy;1
acanthus;1
accent;1
accentuated;1
accentuation;2
accept;17
accepted;12
accepting;4
accepts;2
access;10
accessed;1
accessible;1
accident;16
accidental;1
accompanied;9
accompany;2
accomplice;1
accomplished;3
accomplishment;1
accoramboni;1
accord;1
accordance;2
according;15
account;13
accountable;1
accounted;1
accounts;9
accounts--that;1
accrued;1
accumulation;1
accuracy;1
accurate;2
accurately;1
accursed;1
accusation;2
accuse;3
accused;2
accusing;2
accustomed;18
achilles;1
aching;1
acireale;8
acireales;1
acknowledge;3
acknowledged;2
acknowledging;1
acknowledgment;1
aconite;3
acquaint;1
acquaintance;8
acquaintances;2
acquaintanceship;1
acquainted;2
acquiescing;1
acquire;1
acquired;3
acres;1
across;14
act;16
acted;6
acting;8
action;20
action--all;1
action--i;1
actionable;1
actions;6
active;8
actively;1
activity;1
actor;1
actresses;1
actual;6
actually;6
acute;2
adam;2
adapted;2
added;40
adding;2
addition;1
additional;4
additions;1
address;7
addressed;5
addresses;2
addressing;3
adhered;1
adherence;1
adjournment;1
administer;1
administered;4
administering;1
administration;2
admirably;3
admiration;6
admired;7
admiring;1
admit;8
admitted;12
admitting;1
adopt;1
adopted;1
adore;1
adored;1
adorn;1
adorned;1
advance;3
advanced;3
advancement;1
advances;1
advantage;8
advantageous;1
advantages;3
advantages--to;1
adventure;3
adventures;1
adversaries;1
adversary;2
advice;17
advice--against;1
advise;5
advised;5
adviser;1
affable;1
affair;4
affairs;17
affect;1
affectation;1
affected;4
affection;12
affectionate;2
affectionately;1
affections;1
affirm;1
afford;1
afloat;1
afraid;25
afraid--afraid--oh;1
afraid--i;1
afresh;1
africa;2
after;207
after-thought;1
afternoon;42
afterwards;19
again;296
again--at;1
again--but;1
again--for;1
again--so;1
against;90
age;25
agent;5
ages;3
aggressive;1
ago;18
ago--;1
ago--that;1
ago--when;1
agonized;2
agony;6
agree;14
agreeable;4
agreed;3
agreeing;1
agreement;21
ague;1
ah;9
ah--if;1
ah--poor;1
ah--you;1
aid;1
aided;1
air;37
air--working;1
airy;1
ajar;2
ak;1
akin;1
alabaster;2
alarm;1
alarmed;1
aldarondo;2
alexander;1
alive;23
all;751
all--;2
all--and;2
all--at;1
all--but;1
all--surely--and;1
all--to;1
allay;1
allow;18
allowed;8
allowing;4
alluded;1
almighty;1
almost;170
alms;2
alone;173
alone--and;2
alone--but--one;1
alone--for;1
alone--yes;1
along;18
aloof;1
aloud;2
already;57
also;40
altar;2
alteration;1
alternate;2
alternately;1
alternative;2
although;4
altogether;29
altogether--;1
always;97
am;230
amateur;1
amaze;1
amazed;6
amazement;7
amazing;2
amazingly;1
ambush;1
america;1
amid;1
amidst;3
among;14
amongst;16
amount;5
amounted;1
ample;2
amuse;9
amused;6
amusement;8
amusements;1
amuses;1
amusing;4
an;369
analysis;1
analyze;1
ancestors;2
ancestral;1
ancient;9
and;5378
and--forgive;1
angel;7
angelos;1
angels;3
angels--with;1
anger;10
angle;1
angles;1
angrily;7
angry;10
anguish;1
animal;3
animals;2
animate;1
animated;1
anjou;1
annexation;1
announce;4
announced;2
announcement;1
annoyance;4
annoyed;3
annual;1
annually;1
annul;1
annullation;1
annulled;1
annulling;1
anomalies--the;1
anomalous;2
another--he;1
another--white;1
anothers;2
answer;60
answer--;1
answer--yes;1
answered;229
answering;5
answers;3
antagonist;1
antechamber;2
antichrist;1
anticipated;5
anticipating;1
anticipation;4
antidote;2
antidotes;1
antimacassars;1
anxiety;21
anxious;26
anxiously;15
any;307
anything--but;3
anything--you;1
anywhere;4
apart;5
apart--they;1
apartment;6
apartments;3
apathy;1
ape-like;1
apologized;1
apology;3
appalling;3
apparent;7
apparently;8
appeal;5
appealed;3
appealing;4
appeals;1
appear;9
appearance;15
appearances;2
appeared;22
appearing;2
appears;2
appetite;2
applauded;1
apples;1
applicable;3
applied;1
apply;3
applying;1
appointment;2
appointment--with;1
appreciate;2
appreciated;1
appreciation;5
appreciative;1
apprehension;2
approach;3
approached;4
approaching;2
approval;3
approved;3
approving;1
aprons;1
aptitude;1
aquiline;5
arab;1
arabesques;1
arabian;1
archangels--till;1
archbishop;5
archbishops;1
arched;2
arches;1
arching;1
architects;1
archive;13
arden;1
ardent;1
ardently;2
arduous;1
are;375
are--it;1
argentine;2
argue;3
argued;3
arguing;1
argument;2
argumentation;1
arguments;5
arise;1
arisen;2
aristocratic;2
arm;28
armies;1
armour;1
arms;15
army;4
aromatic;1
around;10
aroused;2
arrange;6
arranged;10
arranged--indeed;1
arrangement;1
arrangement--another;1
arrangements;2
arranging;3
array;1
arrayed;1
arrested;1
arrival;3
arrive;1
arrived;6
arrows;1
arsenic;12
art;5
artichokes;1
article;1
articulating;1
artificial;6
artificially;1
artist;1
artistically;1
artists;1
as;1410
as--;1
as-is;1
ascended;1
ascent;3
ascertain;2
ascii;4
ashamed;7
ashes;3
aside;9
ask;57
asked;187
asking;25
asks;1
asleep;9
asleep--let;1
aspiration;1
aspirations;2
aspiring;1
assent;1
assented;2
assert;1
asserted;2
asserting;2
assertion;2
assist;1
assistance;7
assistant;1
associated;8
associates--they;1
assume;3
assumed;6
assuming;2
assumption;1
assurance;7
assure;7
assured;7
assuredly;2
assuring;1
astarita;12
astaritas;4
astonish;1
astonished;4
astonishing;1
astonishment;15
asylum;4
at;1061
ate;13
atheists;1
atmosphere;1
atoms;1
atone;3
atrocious;1
attach;1
attached;9
attachment;1
attack;6
attacked;3
attacking;2
attempt;19
attempted;13
attempts;3
attend;2
attended;1
attending;1
attention;12
attentively;1
attitude;2
attract;1
attracted;3
attracting;1
attraction;1
attractions;1
attractive;1
attribute;1
audacity;2
audible;2
audibly;2
audience;1
audited;1
august;3
august--and;1
aunt;53
aunt--you;1
aunts;5
austerely;1
austerity;1
author;1
authoritative;1
authorities;1
authority;16
authorization;1
autumn;9
avail;1
available;2
avellino;13
avenue;2
average;2
aversa;1
aversa--as;1
averted;2
avoid;6
avoided;7
avoiding;3
awaited;1
awake;8
awakening;1
awakes;1
aware;13
away;145
away--had;1
away--they;1
away--you;1
awful;4
awkward;4
awkwardly;2
awkwardness;2
awoke;5
axe;1
b;2
bachelors;1
back;202
back--or;1
back--veronica;1
back-street;1
background;3
backwards;6
bad;31
bade;5
badly;2
bag;2
bags;2
baiae;1
baize;1
balance;2
balanced;4
balcony;12
bald;1
baldness;1
ball;1
balls;1
band;1
bands;1
bank;3
banker;1
bankers;1
bankruptcy;2
banks;2
banns;3
baptismal;1
baptize;1
barbarous;1
bare;9
barefooted;2
barely;6
bareness;1
barest;1
barked;1
barn;1
barocco;1
baron;9
barrack;1
barrels;2
barren;2
barrenness;1
barrier;3
bars;1
basalt;1
base;5
based;6
baseness;1
bases;1
basilicata;5
basis;1
basket;3
baskets;1
bastion;7
bastion--i;1
bastions;1
bath;1
bathed;1
baths;1
battered;3
bay;3
be;898
be--marriage;1
be--penal;1
be--well--very;1
beads;3
beak-like;1
beams;2
beans;2
bear;27
beard;10
beards;2
bearing;6
beast;5
beasts;2
beat;5
beaten;1
beating;3
beatrice;1
beauties;1
beautiful;22
beautifully;1
beauty;12
beautys;1
became;17
because;103
because--because;1
beckoned;1
become;12
becomes;3
becoming;5
bed;18
bed-time;2
bedroom;4
bedrooms;1
bedside;5
been;543
before;356
before--the;1
beforehand;4
beforehand--and;1
beg;12
began;54
beggar;2
beggar--or;1
begged;6
begging;3
begin;11
beginning;35
begins;3
begs;2
begun;18
behalf;1
behave;3
behaved;3
behaving;1
behaviour;4
behind;42
being;109
beings;3
belief;7
believe;64
believed;45
believer;2
believes;4
believing;7
belittling;1
bell;6
bell-like;4
belong;7
belonged;6
belonging;1
belongings;5
belongs;6
beloved;2
beloved--if;1
below;24
below--a;1
belt;3
belted;1
belts;1
bend;3
bending;19
beneath;9
benedicat;1
benedictas;1
benediction;5
benefited;1
benefits;1
bent;48
bernard;1
beseech;2
beseeching;1
beside;56
besides;31
besides--where;1
besiege;1
besique;1
best;56
best--hysterical;1
bestow;2
bethought;1
betray;5
betrayal;1
betrayed;8
betrayer;1
betraying;4
betrothal;4
betrothed;12
better;119
better--but;1
better--for;1
better--giving;1
better--seeing;1
betters;1
betters--by;1
between;86
bewilderment;1
beyond;56
bianca;126
biancas;30
bidden;1
big;30
bigger;1
bigots;1
bill;1
binary;1
bind;1
bindings;2
birth;1
birthday;1
biscuit;2
biscuits;1
bishop;14
bishops;3
bit;9
biting;5
bits;2
bitten;2
bitter;2
bitterest;1
bitterly;4
bitterness;3
black;46
blackened;1
blackness;3
blade;1
blame;3
blank;6
blankly;1
blankness;1
blasphemy;1
blast;1
blasted;1
blatant;1
bled;1
blending;2
bless;5
blessed;2
blessing;4
blew;5
blight;1
blind;5
blinded;2
blinding;2
blinking;1
blocked;1
blocks;1
blood;33
bloom;1
bloomed;1
blossom;1
blossoms;2
blot;1
blotting-paper;1
blow;10
blown;2
blue;27
bluish;3
bluntly;1
blush;4
blushed;3
blushes;1
blushing;1
bm;2
bob;2
bodice;3
bodies;1
bodily;5
body;13
boiled;3
boiling;1
bold;14
boldly;2
boldness;2
bolt;3
bolted;1
bolts;2
bomb-shell;1
bond;8
bone;1
bones;3
bony;1
book;20
book--a;1
bookcases;2
books;27
borders;1
bore;6
borgia;1
born;7
borrowed;1
bosio;310
bosio--;2
bosio--and;1
bosio--for;1
bosio--good;1
bosio--i;1
bosio--if;1
bosio--please;1
bosio--you;1
bosios;36
both;90
both--and;1
both--but;1
both--you;1
bottle;3
bottom;1
boudoir;3
bought;2
boulders;1
bound;12
boundless;1
bounds;2
bout;2
bow;3
bowed;16
box;2
boxes;1
boy;8
boyish;1
boys;6
braced;1
bracelet;1
brain;3
brains;1
branch;1
brass;5
brave;30
bravely;10
bravest;1
brazier;1
breach;2
bread;14
breadth;1
break;13
breakfast;4
breakfasted;1
breaking;10
breaks;1
breast;8
breast--bosio;1
breasts;1
breath;40
breathe;1
breathed;4
breathes;1
breathing;15
breathless;2
bred;1
breeds;1
breeze;7
breezes;1
brethren;1
bride;5
bridge;1
bridges;2
bridled;1
brief;3
briefly;3
brigandage;1
brigands;1
bright;13
brighten;2
brightened;7
brightly;2
brightness;1
brilliant;6
brilliantly;1
brims;1
brine;1
bring;18
bringing;5
brings;6
brittleness;1
broad;28
broad-shouldered;1
broadening;2
broader;2
broadly;1
broadside;1
brocade;1
broccoli;1
broke;24
broken;18
broken-down;1
broken-hearted;1
bronze;5
bronze-like;1
brooding;1
broth;2
brother;38
brother--he;1
brother-in-law;1
brother-in-laws;1
brothers;14
brougham;2
brought;59
brow;8
brown;26
brows;7
brushed;5
brutality;1
brutally;3
bubble;1
budding;1
build;1
building;6
buildings;2
built;7
bunch;3
burden;9
burdened;1
burdens;2
burial;1
buried;6
burned;7
burning;8
burnt;1
burnt-out;1
burst;3
bursting;2
burying;3
business;15
business--mostly;1
business@pglaforg;1
busy;4
busy-bodies;1
busy-thieving;1
but;1111
but--;2
but--bosio--look;1
but--shall;1
but--what;1
but--yes--call;1
butler;3
butter;3
button;3
buttoned;1
buttonholes;1
buttons;2
buy;9
by;532
bye;6
bye--one;1
c;1
cab;4
cabbages;3
cabs;1
cachinnation;1
caesar;2
cafe;6
cage;1
cakes;2
calculate;1
calculated;2
call;29
called;21
calling;6
calls;4
calm;15
calmed;1
calmly;11
came;190
campagna;1
campania;1
campodonico;16
campodonicos;1
can;204
can--i;2
candle;7
candle-light;2
candles;7
candlestick;1
candlesticks;4
cannot;91
cannot--i;1
canon;1
canons;1
canvas;1
cap;2
capable;3
capacities;1
caprice;1
capricious;2
car;1
caravan;1
card;7
card-house;1
cardinal;43
cardinal--always;1
cardinals;6
cards;3
cards--sigismondo;1
care;36
cared;9
career;1
careful;17
carefully;23
carelessly;4
cares;1
caress;2
caring;3
carlo;1
carpella;1
carpet;10
carriage;39
carriage--having;1
carriages;4
carried;22
carry;14
carrying;6
cars;1
cart;2
carte;1
carts;1
carved;2
carving;1
casadio;1
case;48
caserta;2
cases;5
cases--;1
cask;1
casks;1
cassock;3
cast;9
caste;1
castle;35
cat;23
catafalque;1
catalepsy;1
cataloguing;1
catastrophe;4
catch;4
catching;1
categorical--that;1
cathedral;1
catherine;1
cats;3
cattle;2
caught;10
cause;10
caused;4
causing;1
caution;3
cautions;1
cautious;3
cautiously;2
cease;1
ceased;3
ceasing;1
ceiling;3
celestial;1
cellars;1
cementing;1
cemetery;1
cenci;1
centre;2
centuries;1
century;4
ceremonies;1
ceremony;4
certain;43
certainly;52
certainly--in;1
certainties;1
certainty;13
chain;8
chair;40
chairs;9
chamber;3
chambermaid;1
chambers;1
chance;30
chance--but;1
chance--more;1
chance--to;1
