;153
#10000;2
#11218;1
&c;1
-;7
/etext;1
11218txt;1
11218zip;1
1a;1
1b;1
1c;2
1d;1
1e;2
1e1;5
1e2;1
1e3;1
1e4;1
1e5;1
1e6;1
1e7;3
1e8;4
1e9;3
1f;1
1f1;1
1f2;1
1f3;4
1f4;1
1f5;1
1f6;1
20%;1
501c3;2
596-1887;1
64-6221541;1
a;551
abide;1
abound;1
about;54
above;9
abreast;1
abroad;2
academy;1
accept;1
accepted;2
accepting;1
access;10
accessed;1
accessible;1
accordance;2
across;13
active;2
actual;1
adams;1
addition;1
additional;4
additions;1
address;1
addresses;2
afford;1
afloat;1
afraid;1
africa;3
after;13
afternoon;1
afterwards;1
again;12
again--your;1
against;2
age;7
agent;1
ago;13
agree;9
agreed;2
agreement;18
aim;1
air;4
air-tight;1
ak;1
alas;1
alive;1
all;107
allow;2
allowed;2
almost;9
alone;1
along;16
alphabet;1
already;2
also;15
alteration;1
alternate;1
alternative;1
altogether;1
always;19
am;32
america;18
american;1
among;1
amongst;8
amuse;1
amused;1
an;51
and;590
angry;1
animal;3
animals;8
ankles;1
anonymous;3
antarctic;2
any;46
anywhere;2
apart;2
appear;2
appearing;1
appears;1
applicable;3
apply;1
approach;1
april;1
arab;8
arabia;1
arabs;10
arabs--i;2
arabs--ii;2
archive;13
arctic;2
are;284
arise;3
arm;2
arms;4
army;1
around;2
array;1
arrive;2
arrow;1
arrows;3
artists--jmw;1
as;86
as-is;1
ascii;4
ash;1
ashes;3
ashore;2
asia;1
ask;5
ask--;1
asked;3
asleep;1
assistance;1
associated;8
at;109
ate;1
attached;1
australia;1
author;1
autumn;1
available;2
away;20
away--you;1
away};1
awful;1
awoke;1
b;2
babies;3
babies};1
baby;4
baby-carriage;1
babys;1
back;11
backs;4
backward;1
backwards;1
backyards;1
bad;2
bag;6
bags;1
baked;1
ball;5
bamboo;3
band;3
bandages;1
banjo;1
bank;2
banker;1
banks;5
bare;3
bare-footed;1
bare-legged;1
bargain;1
barges;2
bark;1
barkley;2
barns;1
base;1
based;5
basket;1
basket-work;1
baskets;8
bath;1
bathe;2
bathing;1
battle;1
battledore;1
be;68
be--a;1
beam;2
bear;2
beards;1
bears;2
bear};1
beat;3
beats;1
beautiful;23
because;9
become;3
becomes;4
bed;1
beds;3
been;14
beetles;1
before;13
beg;1
began;10
beggars;1
begged;1
begging;1
begin;3
beginning;3
begins;5
behind;4
being;6
believe;4
bells;2
belong;2
belonged;1
belonging;1
belongs;2
beloved;1
below;4
below};2
belt;1
beneath;2
bent;2
best;6
best--till;1
better;3
between;16
beyond;1
big;10
binary;1
bind;1
birds;4
birds};1
bison;6
bisons;1
bison};1
bit;1
bitter;1
black;12
blackboard;1
blacken;1
blacks;2
blanket;2
bless;1
blessed;1
blessing;1
blew;1
blind;1
blocks;1
bloom;3
blossoms;2
blouse;2
blouses;1
blow;2
blown;1
blue;9
board;10
boards;1
boat;4
boatmen;2
boats;7
boat};1
bodies;2
body;1
boil;1
boiled;1
bold;1
bombay;14
book;4
book--round;1
books;4
boots;3
boots};1
born;4
both;7
bottleful;1
bottom;1
bought;2
bound;4
bow;3
bowing};1
bowls;2
bows;6
box;4
boxes;2
box};1
boy;32
boys;70
bracelets;1
brackets};1
branches;1
brass;1
brave;2
breach;2
break;1
breakfast;4
breaks;1
breeze;1
bricks;1
bridge;1
bright;14
brighter;1
brim;1
bring;3
brings;2
britain;5
british;8
britons;2
broad;9
broke;1
broken;1
brother;1
brought;5
brown;4
brushes;1
bubbles;1
buckets;1
buddha;4
buddha};1
buffalo;1
build;2
building;6
buildings;6
built;10
bull;1
bullock;3
bullocks;5
buoys;1
burdens;1
burma;9
burma--i;2
burma--ii;2
burmese;16
burn;1
burnt;1
busiest;1
business;1
business@pglaforg;1
busy;4
but;30
butterflies;1
buy;4
by;103
c;1
cab;2
cabins;1
cages;1
cairo;1
cakes;1
calais;1
calculate;1
calculated;1
call;3
called;36
came;13
camel;7
camels;8
camels};1
camping;1
can;44
canada;19
canadian;1
canal;18
canals;1
candles;1
cannot;10
canoe;3
canoes;1
canton;2
cap;2
caps;1
captains;1
captions;1
car;1
caravan;8
card;1
care;3
carefully;6
carriage;3
carriages;3
carried;8
carries;7
carry;11
carrying;8
cars;2
carts;6
cart};1
carved;1
carving;1
cat;1
catch;4
catching;2
cats;1
caught;1
cause;2
causes;1
cease;1
certain;2
ceylon;15
chain;1
chairs;2
chalk;1
chalks;1
change;1
changed;1
changes;1
character;1
charge;6
charges;1
charitable;1
charities;1
chatting;1
check;2
checks;1
cheerful;1
chest;1
chests;1
chief;15
child;2
childhood;1
children;35
children--a;1
children--hurrah;1
children--i;7
children--look;1
children--once;1
children--since;1
children--this;1
children--three;1
children--with;1
children};1
chimneys;1
china;15
chinaman;4
chinamans;2
chinamen;4
chinamen};1
chinese;25
chirping;2
chokes;1
choose;1
chooses;1
chop;1
chopped;1
christmas;1
church;2
churches;1
cigar;2
cities;2
city;19
claim;1
clapped;1
classes;1
clay;3
clean;4
clearly;1
clefts;1
clever;7
cliffs;5
climb;2
climbed;3
cloaks;2
clogs;1
close;4
closely;1
cloth;2
clothes;8
clothing;1
cloths;2
cloud;1
club;1
cluster;1
clusters;1
co;3
coal;3
coat;1
coats;1
cocoanut;1
cocoanuts;1
codes;1
cold;7
collection;4
colour;10
colour--in;1
coloured;1
colours;3
combs;2
come;18
comes;9
coming;3
commercial;1
committed;1
compare;4
compilation;1
compliance;5
comply;6
complying;3
compound;1
compressed;2
computer;2
computers;2
concept;2
concerning;2
concerts;1
confirmation;1
confirmed;1
conquer;1
consequential;1
considerable;2
constant;1
contact;4
contain;3
containing;1
contains;1
contents;1
continent;1
continents--europe;1
contract;1
contributions;2
convert;1
cooked;1
cool;5
cooling;1
copied;2
copies;7
copper;1
copy;27
copy-books;1
copying;4
copyright;13
coral;1
corn;1
corner;1
cornfields;1
corporation;3
corrected;1
corresponding;1
corrupt;1
cost;3
costs;4
cotton;10
cotton-growers;1
could;9
countries;1
country;27
course;5
cousin;3
cover;6
covered;17
covers;2
cpr;2
crack;1
crackers;1
cracks;3
cradles;1
crafty;1
crawled;1
created;2
creating;4
creation;1
credit;1
creep;1
creeps;1
crept;1
cricket;1
cried;2
crimson;2
critical;1
crops;2
cross;3
crossed;3
crossing;1
crowd;2
crowded;2
crown;1
crowns;1
cruelly;2
cry;2
cry--even;1
crying;1
cuneo;4
cup;2
curly;1
current;1
curtain;1
cut;9
cyrus;4
dad;1
daddy;2
dainty;1
damage;2
damaged;1
damages;4
dance;1
danced;1
dances;1
dancing;1
dangers;1
dark;10
dark-brown;1
darkies;2
darkness;1
dart;1
darting;2
data;1
date;8
dates;4
daughters};1
day;20
days;22
dazzles;1
dead;3
deal;2
dear;16
dears;3
deck;2
deductible;1
deep;5
deeper;2
deer;2
defect;3
defective;3
defects;1
deletions;1
delight;1
delighted;2
delivering;1
demand;1
depends;1
derivative;3
derive;1
derived;1
descend;1
describe;18
described;1
descriptions;1
desert;17
desert};2
despite;1
destroy;2
detach;1
determine;1
dew;1
did;12
die;6
died;3
dies;1
differ;3
difference;4
different;3
digit;1
digits;1
din;1
dining-room;1
dip;1
dipped;1
direct;1
direction;1
directly;2
director;1
directories;1
directory;1
dirty;2
disclaim;1
disclaimer;3
disclaimers;1
discontinue;1
discover;1
discovered;1
disgrace;1
disk;1
display;1
displayed;1
displaying;4
distance;6
distant;1
distribute;6
distributed;6
distributing;7
distribution;6
distributor;1
ditch;7
ditches;1
dived;1
divide;2
divided;3
divides;1
do;63
docks;1
doctors;1
does;16
